AssociateID,SupervisorID,Associate State,Supervisor State,StateMatch,Associate License,Who can you supervise?,LicenseMatch,AssocAvailability,SupAvailability,AvailabilityOverlap,AvailabilityScore,SupervisorCapacity,Label,Reason
A106,S016,TX,PA,0,LPCC,"LMFT, LPCC",1,"Tue AM, Wed PM, Thu AM, Thu Eve","Sat PM, Thu AM, Mon Eve",1,0.4222,3,0,state_mismatch
A106,S056,TX,SC,0,LPCC,LMSW,0,"Tue AM, Wed PM, Thu AM, Thu Eve","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",2,0.6303,2,0,state_mismatch
A106,S026,TX,GA,0,LPCC,LPC,0,"Tue AM, Wed PM, Thu AM, Thu Eve","Tue AM, Sat PM, Fri Eve",1,0.246,1,0,state_mismatch
A106,S018,TX,TX,1,LPCC,"LCSW, LMSW, LPC",0,"Tue AM, Wed PM, Thu AM, Thu Eve","Wed Eve, Wed AM, Thu Eve, Wed PM, Fri AM, Sat AM",2,0.4457,3,0,license_mismatch
A106,S005,TX,PA,0,LPCC,"LMFT, LPC",0,"Tue AM, Wed PM, Thu AM, Thu Eve","Sat AM, Fri PM, Mon PM, Thu PM",0,0.2611,1,0,state_mismatch
A107,S053,CA,SC,0,LMHC,LMSW,0,"Tue Eve, Tue PM, Mon Eve","Thu AM, Wed Eve, Thu Eve",0,0.1074,1,0,state_mismatch
A107,S005,CA,PA,0,LMHC,"LMFT, LPC",0,"Tue Eve, Tue PM, Mon Eve","Sat AM, Fri PM, Mon PM, Thu PM",0,0.2328,1,0,state_mismatch
A107,S038,CA,FL,0,LMHC,"LMFT, LMSW, LPC",0,"Tue Eve, Tue PM, Mon Eve","Tue PM, Fri AM, Thu Eve, Mon AM",1,0.313,2,0,state_mismatch
A107,S014,CA,CA,1,LMHC,LMSW,0,"Tue Eve, Tue PM, Mon Eve","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.1646,4,0,license_mismatch
A107,S048,CA,FL,0,LMHC,"LPCC, LMFT, LCSW",0,"Tue Eve, Tue PM, Mon Eve","Mon PM, Sat AM, Wed Eve, Thu PM, Sat Eve, Thu Eve",0,0.1553,2,0,state_mismatch
A107,S040,CA,NY,0,LMHC,LMFT,0,"Tue Eve, Tue PM, Mon Eve","Fri Eve, Mon AM, Wed Eve, Tue Eve, Sat Eve",1,0.44,3,0,state_mismatch
A107,S030,CA,VA,0,LMHC,"LMHC, LPCC, LMSW",1,"Tue Eve, Tue PM, Mon Eve","Fri PM, Wed AM, Thu Eve, Tue Eve, Mon PM",1,0.4339,3,0,state_mismatch
A107,S059,CA,GA,0,LMHC,LCSW,0,"Tue Eve, Tue PM, Mon Eve","Thu PM, Mon Eve, Sat Eve, Tue AM",1,0.6042,3,0,state_mismatch
A107,S046,CA,PA,0,LMHC,"LCSW, LPCC, LMSW",0,"Tue Eve, Tue PM, Mon Eve","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",1,0.4121,2,0,state_mismatch
A107,S033,CA,FL,0,LMHC,LMSW,0,"Tue Eve, Tue PM, Mon Eve","Fri PM, Mon Eve, Wed Eve, Mon AM",1,0.4241,1,0,state_mismatch
A107,S057,CA,TX,0,LMHC,"LPC, LMSW",0,"Tue Eve, Tue PM, Mon Eve","Fri AM, Wed PM, Thu AM, Sat PM, Wed Eve",0,0.0814,4,0,state_mismatch
A107,S041,CA,GA,0,LMHC,"LMFT, LCSW",0,"Tue Eve, Tue PM, Mon Eve","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",2,0.4085,2,0,state_mismatch
A108,S050,PA,NY,0,LMSW,"LMHC, LMFT",0,"Tue PM, Thu Eve, Fri PM","Mon Eve, Sat Eve, Tue PM, Thu Eve",2,0.5355,3,0,state_mismatch
A108,S006,PA,TX,0,LMSW,"LPC, LPCC, LMHC",0,"Tue PM, Thu Eve, Fri PM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",1,0.3416,1,0,state_mismatch
A108,S020,PA,SC,0,LMSW,"LCSW, LMHC, LMFT",0,"Tue PM, Thu Eve, Fri PM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",2,0.6612,4,0,state_mismatch
A108,S029,PA,TX,0,LMSW,LPC,0,"Tue PM, Thu Eve, Fri PM","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.1574,4,0,state_mismatch
A108,S019,PA,SC,0,LMSW,LMHC,0,"Tue PM, Thu Eve, Fri PM","Thu PM, Wed AM, Sat AM, Thu AM",0,0.1331,1,0,state_mismatch
A108,S047,PA,NY,0,LMSW,"LMHC, LCSW",0,"Tue PM, Thu Eve, Fri PM","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",0,0.1506,3,0,state_mismatch
A108,S007,PA,FL,0,LMSW,"LPCC, LMHC, LPC",0,"Tue PM, Thu Eve, Fri PM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",1,0.2503,1,0,state_mismatch
A108,S049,PA,PA,1,LMSW,"LMHC, LMSW",1,"Tue PM, Thu Eve, Fri PM","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",0,0.1401,3,0,capacity_full
A108,S011,PA,OH,0,LMSW,"LMFT, LPCC",0,"Tue PM, Thu Eve, Fri PM","Fri Eve, Fri AM, Sat PM",0,0.3464,4,0,state_mismatch
A108,S038,PA,FL,0,LMSW,"LMFT, LMSW, LPC",1,"Tue PM, Thu Eve, Fri PM","Tue PM, Fri AM, Thu Eve, Mon AM",2,0.4271,2,0,state_mismatch
A108,S012,PA,CA,0,LMSW,LMFT,0,"Tue PM, Thu Eve, Fri PM","Wed AM, Fri Eve, Tue Eve",0,0.1629,1,0,state_mismatch
A108,S042,PA,SC,0,LMSW,"LCSW, LMFT",0,"Tue PM, Thu Eve, Fri PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.3341,2,0,state_mismatch
A109,S015,VA,FL,0,LMHC,LMFT,0,"Wed PM, Wed Eve, Fri AM, Thu PM","Thu PM, Wed Eve, Sat AM",2,0.5931,2,0,state_mismatch
A109,S054,VA,SC,0,LMHC,"LMHC, LPC",1,"Wed PM, Wed Eve, Fri AM, Thu PM","Wed Eve, Tue AM, Mon PM",1,0.3147,3,0,state_mismatch
A109,S034,VA,GA,0,LMHC,LPC,0,"Wed PM, Wed Eve, Fri AM, Thu PM","Fri Eve, Mon AM, Thu PM",1,0.4165,4,0,state_mismatch
A109,S004,VA,GA,0,LMHC,LPCC,0,"Wed PM, Wed Eve, Fri AM, Thu PM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",2,0.4997,3,0,state_mismatch
A109,S014,VA,CA,0,LMHC,LMSW,0,"Wed PM, Wed Eve, Fri AM, Thu PM","Thu Eve, Sat Eve, Sat AM, Mon PM, Fri Eve",0,0.148,4,0,state_mismatch
A109,S006,VA,TX,0,LMHC,"LPC, LPCC, LMHC",1,"Wed PM, Wed Eve, Fri AM, Thu PM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",3,0.453,1,0,state_mismatch
A109,S022,VA,PA,0,LMHC,"LMFT, LCSW, LPCC",0,"Wed PM, Wed Eve, Fri AM, Thu PM","Sat PM, Tue PM, Fri PM",0,0.1723,2,0,state_mismatch
A109,S049,VA,PA,0,LMHC,"LMHC, LMSW",1,"Wed PM, Wed Eve, Fri AM, Thu PM","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",1,0.4833,3,0,state_mismatch
A109,S041,VA,GA,0,LMHC,"LMFT, LCSW",0,"Wed PM, Wed Eve, Fri AM, Thu PM","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",2,0.4584,2,0,state_mismatch
A109,S047,VA,NY,0,LMHC,"LMHC, LCSW",1,"Wed PM, Wed Eve, Fri AM, Thu PM","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",0,0.2938,3,0,state_mismatch
A109,S013,VA,SC,0,LMHC,LPCC,0,"Wed PM, Wed Eve, Fri AM, Thu PM","Sat Eve, Tue AM, Thu Eve, Thu AM",0,0.2505,1,0,state_mismatch
A109,S007,VA,FL,0,LMHC,"LPCC, LMHC, LPC",1,"Wed PM, Wed Eve, Fri AM, Thu PM","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",0,0.1503,1,0,state_mismatch
A110,S034,VA,GA,0,LMHC,LPC,0,"Wed Eve, Thu Eve","Fri Eve, Mon AM, Thu PM",0,0.1413,4,0,state_mismatch
A110,S019,VA,SC,0,LMHC,LMHC,1,"Wed Eve, Thu Eve","Thu PM, Wed AM, Sat AM, Thu AM",0,0.1599,1,0,state_mismatch
A110,S018,VA,TX,0,LMHC,"LCSW, LMSW, LPC",0,"Wed Eve, Thu Eve","Wed Eve, Wed AM, Thu Eve, Wed PM, Fri AM, Sat AM",2,0.426,3,0,state_mismatch
A110,S039,VA,FL,0,LMHC,"LMFT, LCSW",0,"Wed Eve, Thu Eve","Fri AM, Sat PM, Thu AM",0,0.0664,2,0,state_mismatch
A110,S055,VA,FL,0,LMHC,"LPCC, LPC",0,"Wed Eve, Thu Eve","Thu Eve, Fri PM, Mon AM, Fri AM",1,0.2261,4,0,state_mismatch
A110,S002,VA,CA,0,LMHC,LPCC,0,"Wed Eve, Thu Eve","Thu AM, Tue Eve, Tue AM",0,0.1342,2,0,state_mismatch
A110,S028,VA,VA,1,LMHC,"LCSW, LMHC",1,"Wed Eve, Thu Eve","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",0,0.1779,3,1,good_match
A110,S017,VA,TX,0,LMHC,LPCC,0,"Wed Eve, Thu Eve","Wed PM, Wed AM, Sat Eve, Fri PM, Sat PM",0,0.1532,2,0,state_mismatch
A110,S037,VA,PA,0,LMHC,"LMFT, LPCC, LMHC",1,"Wed Eve, Thu Eve","Fri Eve, Tue AM, Fri PM, Thu PM",0,0.116,4,0,state_mismatch
A110,S011,VA,OH,0,LMHC,"LMFT, LPCC",0,"Wed Eve, Thu Eve","Fri Eve, Fri AM, Sat PM",0,0.0751,4,0,state_mismatch
A110,S023,VA,GA,0,LMHC,"LPCC, LMFT",0,"Wed Eve, Thu Eve","Wed Eve, Fri PM, Tue PM, Mon AM, Thu Eve",2,0.4422,3,0,state_mismatch
A110,S040,VA,NY,0,LMHC,LMFT,0,"Wed Eve, Thu Eve","Fri Eve, Mon AM, Wed Eve, Tue Eve, Sat Eve",1,0.3761,3,0,state_mismatch
A111,S020,TX,SC,0,LMHC,"LCSW, LMHC, LMFT",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",2,0.4947,4,0,state_mismatch
A111,S015,TX,FL,0,LMHC,LMFT,0,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Thu PM, Wed Eve, Sat AM",0,0.3073,2,0,state_mismatch
A111,S029,TX,TX,1,LMHC,LPC,0,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Fri Eve, Wed PM, Tue AM, Wed AM",0,0.2451,4,0,license_mismatch
A111,S043,TX,VA,0,LMHC,"LMSW, LPCC, LMHC",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",2,0.4503,2,0,state_mismatch
A111,S006,TX,TX,1,LMHC,"LPC, LPCC, LMHC",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Mon Eve, Sat Eve, Wed Eve, Wed PM, Thu Eve, Thu PM",2,0.4963,1,1,good_match
A111,S047,TX,NY,0,LMHC,"LMHC, LCSW",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",2,0.3764,3,0,state_mismatch
A111,S036,TX,GA,0,LMHC,"LMHC, LPCC",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Wed Eve, Thu Eve, Mon AM, Tue PM",2,0.474,1,0,state_mismatch
A111,S053,TX,SC,0,LMHC,LMSW,0,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Thu AM, Wed Eve, Thu Eve",1,0.3396,1,0,state_mismatch
A111,S045,TX,SC,0,LMHC,"LMHC, LPCC",1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Mon AM, Wed PM, Sat AM",0,0.1397,3,0,state_mismatch
A111,S010,TX,GA,0,LMHC,LMHC,1,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Wed Eve, Thu AM, Mon AM, Mon Eve",1,0.315,4,0,state_mismatch
A111,S056,TX,SC,0,LMHC,LMSW,0,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",1,0.3478,2,0,state_mismatch
A111,S011,TX,OH,0,LMHC,"LMFT, LPCC",0,"Fri PM, Mon Eve, Thu Eve, Sat PM, Tue PM","Fri Eve, Fri AM, Sat PM",1,0.3,4,0,state_mismatch
A112,S011,OH,OH,1,LPC,"LMFT, LPCC",0,"Sat PM, Thu Eve, Mon AM","Fri Eve, Fri AM, Sat PM",1,0.2715,4,0,license_mismatch
A112,S034,OH,GA,0,LPC,LPC,1,"Sat PM, Thu Eve, Mon AM","Fri Eve, Mon AM, Thu PM",1,0.5264,4,0,state_mismatch
A112,S039,OH,FL,0,LPC,"LMFT, LCSW",0,"Sat PM, Thu Eve, Mon AM","Fri AM, Sat PM, Thu AM",1,0.4818,2,0,state_mismatch
A112,S053,OH,SC,0,LPC,LMSW,0,"Sat PM, Thu Eve, Mon AM","Thu AM, Wed Eve, Thu Eve",1,0.2896,1,0,state_mismatch
A112,S020,OH,SC,0,LPC,"LCSW, LMHC, LMFT",0,"Sat PM, Thu Eve, Mon AM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",1,0.3881,4,0,state_mismatch
A112,S046,OH,PA,0,LPC,"LCSW, LPCC, LMSW",0,"Sat PM, Thu Eve, Mon AM","Wed Eve, Mon Eve, Sat Eve, Tue AM, Thu Eve, Fri AM",1,0.4167,2,0,state_mismatch
A112,S028,OH,VA,0,LPC,"LCSW, LMHC",0,"Sat PM, Thu Eve, Mon AM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",0,0.2173,3,0,state_mismatch
A112,S051,OH,PA,0,LPC,"LCSW, LPC",1,"Sat PM, Thu Eve, Mon AM","Sat AM, Sat Eve, Fri AM, Mon AM",1,0.3292,2,0,state_mismatch
A112,S017,OH,TX,0,LPC,LPCC,0,"Sat PM, Thu Eve, Mon AM","Wed PM, Wed AM, Sat Eve, Fri PM, Sat PM",1,0.2711,2,0,state_mismatch
A112,S010,OH,GA,0,LPC,LMHC,0,"Sat PM, Thu Eve, Mon AM","Wed Eve, Thu AM, Mon AM, Mon Eve",1,0.3019,4,0,state_mismatch
A112,S019,OH,SC,0,LPC,LMHC,0,"Sat PM, Thu Eve, Mon AM","Thu PM, Wed AM, Sat AM, Thu AM",0,0.2215,1,0,state_mismatch
A112,S025,OH,VA,0,LPC,LMFT,0,"Sat PM, Thu Eve, Mon AM","Tue AM, Mon PM, Thu PM, Sat AM, Wed Eve, Fri PM",0,0.3273,4,0,state_mismatch
A113,S057,SC,TX,0,LMSW,"LPC, LMSW",1,"Wed Eve, Tue AM, Tue PM, Fri PM","Fri AM, Wed PM, Thu AM, Sat PM, Wed Eve",1,0.3033,4,0,state_mismatch
A113,S004,SC,GA,0,LMSW,LPCC,0,"Wed Eve, Tue AM, Tue PM, Fri PM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",0,0.1684,3,0,state_mismatch
A113,S059,SC,GA,0,LMSW,LCSW,0,"Wed Eve, Tue AM, Tue PM, Fri PM","Thu PM, Mon Eve, Sat Eve, Tue AM",1,0.3639,3,0,state_mismatch
A113,S026,SC,GA,0,LMSW,LPC,0,"Wed Eve, Tue AM, Tue PM, Fri PM","Tue AM, Sat PM, Fri Eve",1,0.4705,1,0,state_mismatch
A113,S013,SC,SC,1,LMSW,LPCC,0,"Wed Eve, Tue AM, Tue PM, Fri PM","Sat Eve, Tue AM, Thu Eve, Thu AM",1,0.3271,1,0,license_mismatch
A113,S005,SC,PA,0,LMSW,"LMFT, LPC",0,"Wed Eve, Tue AM, Tue PM, Fri PM","Sat AM, Fri PM, Mon PM, Thu PM",1,0.2452,1,0,state_mismatch
A113,S028,SC,VA,0,LMSW,"LCSW, LMHC",0,"Wed Eve, Tue AM, Tue PM, Fri PM","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",1,0.3111,3,0,state_mismatch
A113,S010,SC,GA,0,LMSW,LMHC,0,"Wed Eve, Tue AM, Tue PM, Fri PM","Wed Eve, Thu AM, Mon AM, Mon Eve",1,0.1908,4,0,state_mismatch
A113,S038,SC,FL,0,LMSW,"LMFT, LMSW, LPC",1,"Wed Eve, Tue AM, Tue PM, Fri PM","Tue PM, Fri AM, Thu Eve, Mon AM",1,0.4209,2,0,state_mismatch
A113,S052,SC,NY,0,LMSW,"LPC, LMFT",0,"Wed Eve, Tue AM, Tue PM, Fri PM","Thu Eve, Fri AM, Thu PM, Mon PM, Fri PM, Tue Eve",1,0.3895,1,0,state_mismatch
A113,S043,SC,VA,0,LMSW,"LMSW, LPCC, LMHC",1,"Wed Eve, Tue AM, Tue PM, Fri PM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",1,0.3346,2,0,state_mismatch
A113,S022,SC,PA,0,LMSW,"LMFT, LCSW, LPCC",0,"Wed Eve, Tue AM, Tue PM, Fri PM","Sat PM, Tue PM, Fri PM",2,0.5753,2,0,state_mismatch
A114,S042,TX,SC,0,LMFT,"LCSW, LMFT",1,"Fri AM, Tue Eve, Mon Eve","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.3779,2,0,state_mismatch
A114,S019,TX,SC,0,LMFT,LMHC,0,"Fri AM, Tue Eve, Mon Eve","Thu PM, Wed AM, Sat AM, Thu AM",0,0.0627,1,0,state_mismatch
A114,S047,TX,NY,0,LMFT,"LMHC, LCSW",0,"Fri AM, Tue Eve, Mon Eve","Thu AM, Mon PM, Wed AM, Sat PM, Sat Eve, Mon Eve",1,0.3823,3,0,state_mismatch
A114,S007,TX,FL,0,LMFT,"LPCC, LMHC, LPC",0,"Fri AM, Tue Eve, Mon Eve","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",2,0.6392,1,0,state_mismatch
A114,S035,TX,NC,0,LMFT,"LMSW, LMFT, LCSW",1,"Fri AM, Tue Eve, Mon Eve","Wed Eve, Mon PM, Tue Eve, Tue AM",1,0.4998,3,0,state_mismatch
A114,S020,TX,SC,0,LMFT,"LCSW, LMHC, LMFT",1,"Fri AM, Tue Eve, Mon Eve","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",2,0.3784,4,0,state_mismatch
A114,S057,TX,TX,1,LMFT,"LPC, LMSW",0,"Fri AM, Tue Eve, Mon Eve","Fri AM, Wed PM, Thu AM, Sat PM, Wed Eve",1,0.1966,4,0,license_mismatch
A114,S004,TX,GA,0,LMFT,LPCC,0,"Fri AM, Tue Eve, Mon Eve","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",0,0.0604,3,0,state_mismatch
A114,S044,TX,CA,0,LMFT,"LMSW, LPCC, LMFT",1,"Fri AM, Tue Eve, Mon Eve","Wed PM, Mon Eve, Mon AM",1,0.4916,1,0,state_mismatch
A114,S015,TX,FL,0,LMFT,LMFT,1,"Fri AM, Tue Eve, Mon Eve","Thu PM, Wed Eve, Sat AM",0,0.087,2,0,state_mismatch
A114,S034,TX,GA,0,LMFT,LPC,0,"Fri AM, Tue Eve, Mon Eve","Fri Eve, Mon AM, Thu PM",0,0.3768,4,0,state_mismatch
A114,S041,TX,GA,0,LMFT,"LMFT, LCSW",1,"Fri AM, Tue Eve, Mon Eve","Fri AM, Mon Eve, Sat AM, Tue PM, Wed Eve",2,0.5391,2,0,state_mismatch
A115,S038,FL,FL,1,LMFT,"LMFT, LMSW, LPC",1,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Tue PM, Fri AM, Thu Eve, Mon AM",1,0.2792,2,1,good_match
A115,S021,FL,SC,0,LMFT,"LMFT, LMSW, LPCC",1,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Tue PM, Fri Eve, Sat Eve",0,0.2069,4,0,state_mismatch
A115,S030,FL,VA,0,LMFT,"LMHC, LPCC, LMSW",0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Fri PM, Wed AM, Thu Eve, Tue Eve, Mon PM",3,0.462,3,0,state_mismatch
A115,S005,FL,PA,0,LMFT,"LMFT, LPC",1,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Sat AM, Fri PM, Mon PM, Thu PM",1,0.4194,1,0,state_mismatch
A115,S000,FL,CA,0,LMFT,"LCSW, LMSW, LPCC",0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",2,0.4811,4,0,state_mismatch
A115,S009,FL,FL,1,LMFT,LMHC,0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",3,0.5298,1,0,license_mismatch
A115,S027,FL,OH,0,LMFT,"LPCC, LMSW, LMFT",1,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Fri Eve, Sat PM, Sat AM, Wed Eve, Tue AM",1,0.3072,3,0,state_mismatch
A115,S043,FL,VA,0,LMFT,"LMSW, LPCC, LMHC",0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",1,0.2924,2,0,state_mismatch
A115,S019,FL,SC,0,LMFT,LMHC,0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Thu PM, Wed AM, Sat AM, Thu AM",1,0.377,1,0,state_mismatch
A115,S004,FL,GA,0,LMFT,LPCC,0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Sat PM, Sat AM, Thu PM, Thu Eve, Wed PM",2,0.3983,3,0,state_mismatch
A115,S034,FL,GA,0,LMFT,LPC,0,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Fri Eve, Mon AM, Thu PM",0,0.2284,4,0,state_mismatch
A115,S050,FL,NY,0,LMFT,"LMHC, LMFT",1,"Wed AM, Sat PM, Mon Eve, Thu Eve, Fri PM","Mon Eve, Sat Eve, Tue PM, Thu Eve",2,0.3972,3,0,state_mismatch
A116,S053,PA,SC,0,LCSW,LMSW,0,"Fri PM, Wed PM, Tue PM, Sat PM","Thu AM, Wed Eve, Thu Eve",0,0.0422,1,0,state_mismatch
A116,S005,PA,PA,1,LCSW,"LMFT, LPC",0,"Fri PM, Wed PM, Tue PM, Sat PM","Sat AM, Fri PM, Mon PM, Thu PM",1,0.3566,1,0,license_mismatch
A116,S020,PA,SC,0,LCSW,"LCSW, LMHC, LMFT",1,"Fri PM, Wed PM, Tue PM, Sat PM","Tue Eve, Fri PM, Thu PM, Mon PM, Fri AM, Thu Eve",1,0.3042,4,0,state_mismatch
A116,S042,PA,SC,0,LCSW,"LCSW, LMFT",1,"Fri PM, Wed PM, Tue PM, Sat PM","Mon PM, Fri AM, Mon AM, Tue PM, Fri Eve, Thu PM",1,0.2932,2,0,state_mismatch
A116,S031,PA,NY,0,LCSW,"LMSW, LCSW",1,"Fri PM, Wed PM, Tue PM, Sat PM","Thu PM, Sat PM, Thu AM, Wed Eve, Mon PM, Fri PM",2,0.4931,2,0,state_mismatch
A116,S054,PA,SC,0,LCSW,"LMHC, LPC",0,"Fri PM, Wed PM, Tue PM, Sat PM","Wed Eve, Tue AM, Mon PM",0,0.1825,3,0,state_mismatch
A116,S035,PA,NC,0,LCSW,"LMSW, LMFT, LCSW",1,"Fri PM, Wed PM, Tue PM, Sat PM","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.2846,3,0,state_mismatch
A116,S013,PA,SC,0,LCSW,LPCC,0,"Fri PM, Wed PM, Tue PM, Sat PM","Sat Eve, Tue AM, Thu Eve, Thu AM",0,0.0668,1,0,state_mismatch
A116,S056,PA,SC,0,LCSW,LMSW,0,"Fri PM, Wed PM, Tue PM, Sat PM","Fri Eve, Tue PM, Thu AM, Wed PM, Mon AM, Wed Eve",2,0.3363,2,0,state_mismatch
A116,S008,PA,FL,0,LCSW,LMSW,0,"Fri PM, Wed PM, Tue PM, Sat PM","Fri AM, Sat Eve, Sat AM, Mon PM",0,0.1741,2,0,state_mismatch
A116,S001,PA,SC,0,LCSW,"LMHC, LCSW, LPCC",1,"Fri PM, Wed PM, Tue PM, Sat PM","Mon PM, Fri AM, Sat Eve, Tue AM",0,0.1822,1,0,state_mismatch
A116,S018,PA,TX,0,LCSW,"LCSW, LMSW, LPC",1,"Fri PM, Wed PM, Tue PM, Sat PM","Wed Eve, Wed AM, Thu Eve, Wed PM, Fri AM, Sat AM",1,0.2352,3,0,state_mismatch
A117,S049,NY,PA,0,LMHC,"LMHC, LMSW",1,"Sat AM, Wed PM, Sat Eve","Tue AM, Wed AM, Thu AM, Mon PM, Wed PM, Mon AM",1,0.347,3,0,state_mismatch
A117,S015,NY,FL,0,LMHC,LMFT,0,"Sat AM, Wed PM, Sat Eve","Thu PM, Wed Eve, Sat AM",1,0.3671,2,0,state_mismatch
A117,S043,NY,VA,0,LMHC,"LMSW, LPCC, LMHC",1,"Sat AM, Wed PM, Sat Eve","Sat AM, Tue PM, Thu AM, Thu Eve, Sat Eve",2,0.4207,2,0,state_mismatch
A117,S003,NY,SC,0,LMHC,"LCSW, LPCC, LMFT",0,"Sat AM, Wed PM, Sat Eve","Sat Eve, Fri PM, Thu PM, Wed PM, Thu AM, Fri Eve",2,0.3499,3,0,state_mismatch
A117,S032,NY,FL,0,LMHC,LMFT,0,"Sat AM, Wed PM, Sat Eve","Tue PM, Fri PM, Wed Eve, Wed AM, Mon Eve",0,0.1807,4,0,state_mismatch
A117,S009,NY,FL,0,LMHC,LMHC,1,"Sat AM, Wed PM, Sat Eve","Fri PM, Thu Eve, Fri AM, Tue AM, Mon Eve",0,0.1032,1,0,state_mismatch
A117,S000,NY,CA,0,LMHC,"LCSW, LMSW, LPCC",0,"Sat AM, Wed PM, Sat Eve","Mon PM, Sat PM, Wed AM, Mon AM, Sat Eve",1,0.4787,4,0,state_mismatch
A117,S035,NY,NC,0,LMHC,"LMSW, LMFT, LCSW",0,"Sat AM, Wed PM, Sat Eve","Wed Eve, Mon PM, Tue Eve, Tue AM",0,0.1361,3,0,state_mismatch
A117,S028,NY,VA,0,LMHC,"LCSW, LMHC",1,"Sat AM, Wed PM, Sat Eve","Thu PM, Mon Eve, Wed PM, Wed AM, Mon PM, Tue AM",1,0.2531,3,0,state_mismatch
A117,S036,NY,GA,0,LMHC,"LMHC, LPCC",1,"Sat AM, Wed PM, Sat Eve","Wed Eve, Thu Eve, Mon AM, Tue PM",0,0.1419,1,0,state_mismatch
A117,S055,NY,FL,0,LMHC,"LPCC, LPC",0,"Sat AM, Wed PM, Sat Eve","Thu Eve, Fri PM, Mon AM, Fri AM",0,0.0914,4,0,state_mismatch
A117,S007,NY,FL,0,LMHC,"LPCC, LMHC, LPC",1,"Sat AM, Wed PM, Sat Eve","Thu Eve, Mon AM, Fri Eve, Tue Eve, Mon Eve, Thu AM",0,0.0949,1,0,state_mismatch
